Url,Med_Preis,Modelname,GTIN,Farbe,Rückkamera_MP,Front_Kamera_MP,Displaygrösse_Inches,Speicherkapazität_GB,Gesichtserkennung,Modelljahr,Marke,Gesamtkundenbewertung,Anzahl_Kundenbewertung,Displaygrösse_CM,Med_Preis_Exkl_Mwst
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12c-2174704.html,169.95,Redmi 12C,MZB0DH2EU,Graphite Gray,50,5,6.71,128,1,2023,xiaomi,0.0,0,17.0,157.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12c-2174703.html,169.95,Redmi 12C,MZB0DIBEU,Mint Green,50,5,6.71,128,1,2023,xiaomi,0.0,0,17.0,157.0
https://www.mediamarkt.ch/de/product/_motorola-moto-g-5g-2031022.html,239.0,Moto G 5G,PALM0016IS,Volcanic Grey,48,16,6.7,64,1,2020,motorola,0.0,0,17.0,221.0
https://www.mediamarkt.ch/de/product/_xiaomi-11t-2093635.html,499.95,11T,MZB09LUEU,Meteorite Grey,108,16,6.67,256,1,2021,xiaomi,0.0,0,16.9,461.0
https://www.mediamarkt.ch/de/product/_xiaomi-11t-2093631.html,479.95,11T,MZB09LSEU,Celestial Blue,108,16,6.67,128,1,2021,xiaomi,0.0,0,16.9,443.0
https://www.mediamarkt.ch/de/product/_motorola-edge-20-lite-2095381.html,299.0,Edge 20 Lite,PANE0047FR,Lagoon Green,108,32,6.7,128,1,2021,motorola,5.0,1,17.0,276.0
https://www.mediamarkt.ch/de/product/_motorola-moto-g31-2110135.html,199.95,Moto G31,PASU0000FR,Mineral Grey,50,13,6.4,128,1,2021,motorola,0.0,0,16.3,185.0
https://www.mediamarkt.ch/de/product/_motorola-edge-20-pro-2095383.html,529.0,Edge 20 Pro,PANY0039SE,Blue Vegan Leather,108,32,6.7,256,1,2021,motorola,0.0,0,17.0,488.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-a13-4g-mit-mediatek-cpu-2141380.html,199.95,Galaxy A13 4G (MediaTek CPU),SM-A137FLBKEUE,Blue,50,8,6.6,128,0,0,samsung,0.0,0,16.8,185.0
https://www.mediamarkt.ch/de/product/_emporia-smart-5-2059365.html,249.95,SMART.5,S5_001_CH,Schwarz/Silber,13,8,5.5,32,0,0,emporia,0.0,0,14.0,231.0
https://www.mediamarkt.ch/de/product/_xiaomi-11t-pro-2093641.html,549.0,11T Pro,MZB09KTEU,Meteorite Grey,108,16,6.67,128,1,2021,xiaomi,0.0,0,16.9,507.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-a34-5g-2173975.html,369.95,Galaxy A34 5G,SM-A346BLGAEUE,Awesome Lime,48,13,6.6,128,0,0,samsung,0.0,0,16.8,341.0
https://www.mediamarkt.ch/de/product/_doro-8100-plus-2119149.html,259.95,8100 PLUS,8245,Graphit,13,5,6.1,32,0,0,doro,0.0,0,15.5,240.0
https://www.mediamarkt.ch/de/product/_doro-8100-2119148.html,179.95,8100,8244,Graphit,13,5,6.1,32,0,0,doro,0.0,0,15.5,166.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-a54-5g-2173983.html,459.95,Galaxy A54 5G,SM-A546BZWCEUE,Awesome White,50,32,6.4,128,0,0,samsung,0.0,0,16.3,425.0
https://www.mediamarkt.ch/de/product/_motorola-moto-e20-2110133.html,134.95,Moto E20,PASY0009FR,Graphite Grey,13,5,6.5,32,0,0,motorola,0.0,0,16.5,125.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-a34-5g-2176863.html,429.95,Galaxy A34 5G,SM-A346BZKEEUE,Awesome Graphite,48,13,6.6,256,0,0,samsung,0.0,0,16.8,397.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-5g-2178011.html,399.95,Redmi Note 12 Pro 5G,MZB0D2VEU,Sky Blue,50,16,6.67,128,1,2023,xiaomi,0.0,0,16.9,369.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-5g-2178012.html,499.95,Redmi Note 12 Pro 5G,MZB0DFHEU,Sky Blue,50,16,6.67,256,1,2023,xiaomi,0.0,0,16.9,461.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-4g-2178008.html,249.95,Redmi Note 12 4G,MZB0DP3EU,Mint Green,50,13,6.67,128,1,2023,xiaomi,0.0,0,16.9,231.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-5g-2178009.html,299.95,Redmi Note 12 5G,MZB0CY5EU,Onyx Gray,48,13,6.67,128,1,2023,xiaomi,0.0,0,16.9,277.0
https://www.mediamarkt.ch/de/product/_huawei-mate-50-pro-2162750.html,1169.0,Mate 50 Pro,51097FTV,Schwarz,50,13,6.74,256,1,2022,huawei,5.0,1,17.1,1079.0
https://www.mediamarkt.ch/de/product/_huawei-mate-50-pro-2162749.html,1169.0,Mate 50 Pro,51097FTY,Silber,50,13,6.74,256,1,2022,huawei,5.0,1,17.1,1079.0
https://www.mediamarkt.ch/de/product/_one-plus-nord-ce-2-5g-2116377.html,349.95,Nord CE 2 5G,5011101970,Bahama Blue,64,16,6.43,128,1,2022,one-plus,2.0,1,16.3,323.0
https://www.mediamarkt.ch/de/product/_motorola-moto-g32-2161925.html,239.95,Moto G32,PAUU0006IT,Mineral Grey,50,16,6.5,128,1,2022,motorola,0.0,0,16.5,221.0
https://www.mediamarkt.ch/de/product/_one-plus-10-pro-5g-2116373.html,869.0,10 Pro 5G,120010120250,Volcanic Black,48,32,6.7,128,1,2022,one-plus,0.0,0,17.0,802.0
https://www.mediamarkt.ch/de/product/_nokia-x30-5g-2161084.html,479.95,X30 5G,VMA751X9FI1SK0,Ice White,50,16,6.43,128,1,2022,nokia,0.0,0,16.3,443.0
https://www.mediamarkt.ch/de/product/_xiaomi-13-lite-2176850.html,499.95,13 Lite,MZB0CWEEU,Lite Blue,50,32,6.55,128,1,2023,xiaomi,0.0,0,16.6,461.0
https://www.mediamarkt.ch/de/product/_nokia-x30-5g-2161083.html,469.95,X30 5G,VMA751X9FI1AL0,Cloudy Blue,50,16,6.43,128,1,2022,nokia,0.0,0,16.3,434.0
https://www.mediamarkt.ch/de/product/_nokia-x30-5g-2161082.html,519.0,X30 5G,VMA751W9FI1AL0,Cloudy Blue,50,16,6.43,256,1,2022,nokia,0.0,0,16.3,479.0
https://www.mediamarkt.ch/de/product/_ruggear-rg725-2047744.html,349.95,RG725+,99301031,Schwarz,13,2,4.0,32,0,0,ruggear,0.0,0,10.2,323.0
https://www.mediamarkt.ch/de/product/_motorola-edge-30-ultra-2161930.html,839.0,Edge 30 Ultra,PAUR0004IT,Interstellar Black,200,60,6.67,256,1,2022,motorola,0.0,0,16.9,774.0
https://www.mediamarkt.ch/de/product/_xiaomi-13-lite-2176851.html,499.95,13 Lite,MZB0CVREU,Lite Pink,50,32,6.55,128,1,2023,xiaomi,0.0,0,16.6,461.0
https://www.mediamarkt.ch/de/product/_motorola-edge-30-neo-2161929.html,359.95,Edge 30 Neo,PAV00010IT,Onyx Black,64,32,6.28,128,1,2022,motorola,0.0,0,16.0,332.0
https://www.mediamarkt.ch/de/product/_motorola-edge-30-fusion-2161928.html,599.0,Edge 30 Fusion,PAUN0011IT,Quartz Black,50,32,6.55,128,1,2022,motorola,0.0,0,16.6,553.0
https://www.mediamarkt.ch/de/product/_google-pixel-7-2158709.html,619.0,Pixel 7,GA03933-GB,Snow,50,10,6.3,128,1,2022,google,3.0,4,16.0,571.0
https://www.mediamarkt.ch/de/product/_motorola-edge-30-2161926.html,499.95,Edge 30,PAUC0005IT,Meteor Grey,50,32,6.5,128,1,2022,motorola,0.0,0,16.5,461.0
https://www.mediamarkt.ch/de/product/_xiaomi-13-2176848.html,999.0,13,MZB0D9SEU,Weiss,50,32,6.36,256,1,2023,xiaomi,0.0,0,16.2,922.0
https://www.mediamarkt.ch/de/product/_motorola-moto-e22i-2161924.html,129.95,Moto E22i,PAVX0011IT,Graphite Grey,16,5,6.5,32,0,0,motorola,0.0,0,16.5,120.0
https://www.mediamarkt.ch/de/product/_xiaomi-13-lite-2176849.html,499.95,13 Lite,MZB0CVLEU,Schwarz,50,32,6.55,128,1,2023,xiaomi,0.0,0,16.6,461.0
https://www.mediamarkt.ch/de/product/_crosscall-core-z5-2162748.html,859.0,CORE-Z5,1001011601265,Schwarz,48,8,6.08,64,0,0,crosscall,0.0,0,15.4,793.0
https://www.mediamarkt.ch/de/product/_nokia-g60-5g-2161080.html,269.95,G60 5G,101Q7505H022,Schwarz,50,8,6.58,128,1,2022,nokia,1.0,2,16.7,249.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167377.html,1249.0,Galaxy S23+,SM-S916BLIGEUE,Lavender,50,12,6.6,512,1,2023,samsung,4.0,14,16.8,1153.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167375.html,1249.0,Galaxy S23+,SM-S916BZEGEUE,Cream,50,12,6.6,512,1,2023,samsung,4.0,15,16.8,1153.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167370.html,1129.0,Galaxy S23+,SM-S916BZEDEUE,Cream,50,12,6.6,256,1,2023,samsung,4.0,14,16.8,1042.0
https://www.mediamarkt.ch/de/product/_apple-iphone-13-mini-2118883.html,1059.0,iPhone 13 mini,MNFH3ZD/A,Green,12,12,5.4,512,1,2021,apple,5.0,2,13.7,977.0
https://www.mediamarkt.ch/de/product/_apple-iphone-13-2118879.html,1159.0,iPhone 13,MNGM3ZD/A,Green,12,12,6.1,512,1,2021,apple,0.0,0,15.5,1070.0
https://www.mediamarkt.ch/de/product/_apple-iphone-13-mini-2118882.html,799.0,iPhone 13 mini,MNFG3ZD/A,Green,12,12,5.4,256,1,2021,apple,5.0,6,13.7,737.0
https://www.mediamarkt.ch/de/product/_apple-iphone-se-2022-2118907.html,659.0,iPhone SE (2022),MMXN3ZD/A,Starlight,12,7,4.7,256,0,0,apple,0.0,0,11.9,608.0
https://www.mediamarkt.ch/de/product/_apple-iphone-se-2022-2118909.html,659.0,iPhone SE (2022),MMXP3ZD/A,(PRODUCT)RED,12,7,4.7,256,0,0,apple,0.0,0,11.9,608.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-s21-fe-5g-2105601.html,629.0,Galaxy S21 FE 5G,SM-G990BLGDEUC,Olive,12,32,6.4,128,1,2022,samsung,3.0,6,16.3,581.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-10s-2141007.html,349.95,Redmi Note 10S,MZB08Y2EU,Onyx Grey,64,13,6.43,128,1,2021,xiaomi,0.0,0,16.3,323.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152697.html,199.95,POCO M5s,MZB0CIREU,Grau,64,13,6.43,64,1,2022,xiaomi,0.0,0,16.3,185.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152694.html,229.95,POCO M5s,MZB0CIZEU,Blau,64,13,6.43,64,1,2022,xiaomi,0.0,0,16.3,212.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152695.html,199.95,POCO M5s,MZB0CITEU,Weiss,64,13,6.43,64,1,2022,xiaomi,0.0,0,16.3,185.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152691.html,229.95,POCO M5s,MZB0CJEEU,Blau,64,13,6.43,128,1,2022,xiaomi,0.0,0,16.3,212.0
https://www.mediamarkt.ch/de/product/_xiaomi-13-pro-2175506.html,1299.0,13 Pro,MZB0DAXEU,Ceramic White,50,32,6.73,256,1,2023,xiaomi,0.0,0,17.1,1199.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5-2152687.html,239.95,POCO M5,MZB0CLCEU,Grün,50,5,6.58,128,1,2022,xiaomi,0.0,0,16.7,221.0
https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028668.html,899.0,iPhone 12,MGJK3ZD/A,Blue,12,12,6.1,256,1,2020,apple,4.0,4,15.5,830.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5-2152685.html,174.95,POCO M5,MZB0C9FEU,Gelb,50,5,6.58,64,1,2022,xiaomi,0.0,0,16.7,161.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5-2152686.html,199.95,POCO M5,MZB0CLIEU,Schwarz,50,5,6.58,128,1,2022,xiaomi,0.0,0,16.7,185.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5-2152683.html,199.95,POCO M5,MZB0CA1EU,Grün,50,5,6.58,64,1,2022,xiaomi,0.0,0,16.7,185.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5-2152684.html,189.95,POCO M5,MZB0C9MEU,Schwarz,50,5,6.58,64,1,2022,xiaomi,0.0,0,16.7,175.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-5g-2176857.html,299.95,Redmi Note 12 5G,MZB0CYWEU,Ice Blue,48,13,6.67,128,1,2023,xiaomi,0.0,0,16.9,277.0
https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5-2152681.html,199.95,POCO M5,MZB0CLNEU,Gelb,50,5,6.58,128,1,2022,xiaomi,0.0,0,16.7,185.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-4g-2176859.html,209.0,Redmi Note 12 4G,MZB0DLZEU,Onyx Gray,50,13,6.67,128,1,2023,xiaomi,1.0,3,16.9,193.0
https://www.mediamarkt.ch/de/product/_oppo-reno8-5g-2143784.html,449.95,Reno8 5G,6045942,Shimmer Black,50,32,6.4,256,1,2022,oppo,5.0,0,16.3,415.0
https://www.mediamarkt.ch/de/product/_oppo-reno8-5g-2143785.html,449.95,Reno8 5G,6045943,Shimmer Gold,50,32,6.4,256,1,2022,oppo,0.0,0,16.3,415.0
https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-5g-2176852.html,499.95,Redmi Note 12 Pro+ 5G,MZB0DE7EU,Midnight Black,200,16,6.67,256,1,2023,xiaomi,4.0,0,16.9,461.0
https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028653.html,699.0,iPhone 12,MGJA3ZD/A,Black,12,12,6.1,128,1,2020,apple,4.0,0,15.5,645.0
https://www.mediamarkt.ch/de/product/_nothing-phone-1-2136040.html,539.0,phone (1),A10400008,Schwarz,50,16,6.55,256,1,2022,nothing,5.0,0,16.6,497.0
https://www.mediamarkt.ch/de/product/_oppo-find-x5-lite-5g-2112045.html,459.95,Find X5 Lite 5G,6041892,Starry Black,64,32,6.43,256,1,2022,oppo,4.0,0,16.3,425.0
https://www.mediamarkt.ch/de/product/_oppo-a96-2127665.html,289.95,A96,6043010,Sunset Blue,50,16,6.59,128,1,2022,oppo,4.0,0,16.7,268.0
https://www.mediamarkt.ch/de/product/_oppo-a57s-2164359.html,159.0,A57s,6045266,Starry Black,50,8,6.56,128,1,2022,oppo,3.0,0,16.7,147.0
https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028661.html,699.0,iPhone 12,MGJF3ZD/A,Green,12,12,6.1,128,1,2020,apple,4.0,0,15.5,645.0
https://www.mediamarkt.ch/de/product/_oppo-reno8-lite-5g-2131453.html,339.95,Reno8 Lite 5G,6041275,Cosmic Black,64,16,6.43,128,1,2022,oppo,5.0,0,16.3,314.0
https://www.mediamarkt.ch/de/product/_nothing-phone-1-2136039.html,469.95,phone (1),A10400009,Weiss,50,16,6.55,256,1,2022,nothing,0.0,0,16.6,434.0
https://www.mediamarkt.ch/de/product/_apple-iphone-13-mini-2091380.html,779.0,iPhone 13 mini,MLK63ZD/A,Starlight,12,12,5.4,256,1,2021,apple,5.0,0,13.7,719.0
https://www.mediamarkt.ch/de/product/_oppo-find-n2-flip-2169791.html,999.0,Find N2 Flip,6055447,Moonlit Purple,50,32,6.8,256,1,2023,oppo,0.0,0,17.3,922.0
https://www.mediamarkt.ch/de/product/_oppo-reno6-pro-5g-2086838.html,449.0,Reno6 Pro 5G,5995927,Arctic Blue,50,32,6.55,256,1,2021,oppo,4.0,0,16.6,414.0
https://www.mediamarkt.ch/de/product/_oppo-find-n2-flip-2169790.html,999.0,Find N2 Flip,6053368,Astral Black,50,32,6.8,256,1,2023,oppo,0.0,0,17.3,922.0
https://www.mediamarkt.ch/de/product/_oppo-find-x3-neo-2053600.html,359.0,Find X3 Neo,5988252,Starlight Black,50,32,6.5,256,1,2021,oppo,0.0,0,16.5,331.0
https://www.mediamarkt.ch/de/product/_nothing-phone-1-2136041.html,499.95,phone (1),A10400010,Weiss,50,16,6.55,256,1,2022,nothing,0.0,0,16.6,461.0
https://www.mediamarkt.ch/de/product/_nothing-phone-1-2136038.html,469.95,phone (1),A10400007,Schwarz,50,16,6.55,256,1,2022,nothing,5.0,0,16.6,434.0
https://www.mediamarkt.ch/de/product/_nothing-phone-1-2136037.html,449.95,phone (1),A10400006,Schwarz,50,16,6.55,128,1,2022,nothing,5.0,0,16.6,415.0
https://www.mediamarkt.ch/de/product/_oppo-reno8-pro-5g-2143786.html,699.0,Reno8 Pro 5G,6045719,Glazed Black,50,32,6.7,256,1,2022,oppo,5.0,0,17.0,645.0
https://www.mediamarkt.ch/de/product/_oppo-a96-2127664.html,289.95,A96,6043009,Starry Black,50,16,6.59,128,1,2022,oppo,2.0,0,16.7,268.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-a54-5g-2173979.html,459.95,Galaxy A54 5G,SM-A546BLGCEUE,Awesome Lime,50,32,6.4,128,0,0,samsung,0.0,0,16.3,425.0
https://www.mediamarkt.ch/de/product/_nokia-g60-5g-2161081.html,289.95,G60 5G,101Q7505H023,Grau,50,8,6.58,128,1,2022,nokia,0.0,0,16.7,268.0
https://www.mediamarkt.ch/de/product/_oppo-find-x3-pro-2053602.html,899.0,Find X3 Pro,5991409,Gloss Black,50,32,6.7,256,1,2021,oppo,0.0,0,17.0,830.0
https://www.mediamarkt.ch/de/product/_oppo-find-x3-neo-2053601.html,359.0,Find X3 Neo,5988253,Galactic Silver,50,32,6.5,256,1,2021,oppo,0.0,0,16.5,331.0
https://www.mediamarkt.ch/de/product/_motorola-moto-g42-2134531.html,269.95,Moto G42,PAU00028IT,Atlantic Green,50,16,6.4,128,1,2022,motorola,0.0,0,16.3,249.0
https://www.mediamarkt.ch/de/product/_bea-fon-mx1-2058155.html,199.95,MX1,MX1-EU001B,Schwarz,13,5,5.71,128,0,0,bea-fon,0.0,0,14.5,185.0
https://www.mediamarkt.ch/de/product/_bea-fon-sl880touch-2058157.html,114.95,SL880touch,SL880-EU001B,Schwarz,5,8,2.8,4,0,0,oppo,0.0,0,7.1,106.0
https://www.mediamarkt.ch/de/product/_oppo-find-x5-pro-5g-2112042.html,799.0,Find X5 Pro 5G,6041347,Ceramic White,50,32,6.7,256,1,2022,oppo,4.0,0,17.0,737.0
https://www.mediamarkt.ch/de/product/_oppo-find-x5-pro-5g-2112041.html,799.0,Find X5 Pro 5G,6041349,Glaze Black,50,32,6.7,256,1,2022,apple,4.0,0,17.0,737.0
https://www.mediamarkt.ch/de/product/_oppo-reno8-pro-5g-2143789.html,699.0,Reno8 Pro 5G,6045720,Glazed Green,50,32,6.7,256,1,2022,samsung,5.0,0,17.0,645.0
https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091356.html,899.0,iPhone 13,MLQ93ZD/A,(PRODUCT)RED,12,12,6.1,256,1,2021,motorola,0.0,0,15.5,830.0
https://www.mediamarkt.ch/de/product/_samsung-galaxy-z-flip4-2144092.html,1149.0,Galaxy Z Flip4,SM-F721BLVPEUE,Bora Purple,12,10,6.7,512,1,2022,oppo,4.0,0,17.0,1061.0
https://www.mediamarkt.ch/de/product/_wiko-power-u10-2091116.html,99.95,POWER U10,6943279424624,Carbon Blue,13,5,6.82,32,1,2021,fairphone,1.0,0,17.3,92.0
https://www.mediamarkt.ch/de/product/_motorola-moto-g-5g-plus-2031019.html,299.0,Moto G 5G Plus,PAK90010FR,Surfing Blue,48,16,6.7,64,1,2020,google,5.0,0,17.0,276.0
https://www.mediamarkt.ch/de/product/_oppo-a57s-2164360.html,159.0,A57s,6045267,Sky Blue,50,8,6.56,128,1,2022,oppo,0.0,0,16.7,147.0
https://www.mediamarkt.ch/de/product/_fairphone-4-5g-2093552.html,539.0,4 5G,F4FPHN-1DG-EU1,Grau,48,25,6.3,128,0,0,fairphone,0.0,0,16.0,497.0
https://www.mediamarkt.ch/de/product/_google-pixel-7-2158706.html,619.0,Pixel 7,GA03923-GB,Obsidian,50,10,6.3,128,1,2022,xiaomi,3.0,0,16.0,571.0
